,number,value,datetime_start,datetime_complete,duration,params_q_con,params_q_lag,params_q_sdot,params_q_u_yaw_rate,params_qt_pos_high,params_qt_s_high,state
79,79,11.15,2025-02-10 09:20:19.978080,2025-02-10 09:20:22.725544,0 days 00:00:02.747464,0.11085650499501379,9.563740518515717,0.016151060399034543,0.4849837691493208,0.48453234617656016,0.032921450769330736,COMPLETE
80,80,10.8,2025-02-10 09:20:22.725974,2025-02-10 09:20:25.001228,0 days 00:00:02.275254,0.14671963810501157,30.20695672705391,0.0185948565556775,0.6368922874654315,1.1934914471369553,0.03853279602194415,COMPLETE
81,81,10.350000000000001,2025-02-10 09:20:25.001664,2025-02-10 09:20:27.507711,0 days 00:00:02.506047,0.4971338845841443,14.528832730805403,0.009053535189985553,0.8115234741096438,1.8623801054982374,0.018527359145893353,COMPLETE
82,82,11.15,2025-02-10 09:20:27.508138,2025-02-10 09:20:30.502761,0 days 00:00:02.994623,0.23922445498072067,8.299629646870363,0.011980489628195576,0.8202975690859644,1.6555426805540896,0.017012263189620288,COMPLETE
83,83,11.05,2025-02-10 09:20:30.503197,2025-02-10 09:20:32.786769,0 days 00:00:02.283572,0.31253553639145637,14.267634309105334,0.009123776368445703,0.425998536944978,1.8983213382373607,0.02474017912632131,COMPLETE
84,84,10.8,2025-02-10 09:20:32.787181,2025-02-10 09:20:35.935411,0 days 00:00:03.148230,0.4838287750723918,4.107313619791046,0.010509674360841301,0.6874208930352091,0.7687917443987701,0.02893106641928039,COMPLETE
85,85,10.05,2025-02-10 09:20:35.935875,2025-02-10 09:20:38.134768,0 days 00:00:02.198893,0.41516675501643635,20.042035605844877,0.012590525862211883,0.9832431671806625,1.4201542315921305,0.01784589308327798,COMPLETE
86,86,11.05,2025-02-10 09:20:38.135186,2025-02-10 09:20:40.817005,0 days 00:00:02.681819,0.4077165562608443,22.472621131076032,0.014348866472727137,0.9619217718342512,0.9117379433059373,0.01832417942096036,COMPLETE
87,87,10.55,2025-02-10 09:20:40.817395,2025-02-10 09:20:42.734464,0 days 00:00:01.917069,0.6224843451428608,41.35553043071746,0.015648668106451692,0.5413122081057664,1.070607039447397,0.01175911471315682,COMPLETE
88,88,10.8,2025-02-10 09:20:42.734891,2025-02-10 09:20:44.785430,0 days 00:00:02.050539,0.47130328304000507,16.19676967475183,0.009004878120470758,0.31023697995236243,2.089979376660513,0.01459302413536074,COMPLETE
89,89,10.9,2025-02-10 09:20:44.785856,2025-02-10 09:20:47.293937,0 days 00:00:02.508081,0.27156647413173873,33.291480569392114,0.013334832597123725,0.8618142564852888,1.3093301708755676,0.023070506518645218,COMPLETE
90,90,10.75,2025-02-10 09:20:47.294353,2025-02-10 09:20:49.956246,0 days 00:00:02.661893,0.6626586686730107,10.538505491800997,0.01785110611393155,0.6247531026763135,1.7417721329425822,0.018528114290256123,COMPLETE
91,91,10.700000000000001,2025-02-10 09:20:49.956699,2025-02-10 09:20:52.772748,0 days 00:00:02.816049,0.3809039520853507,5.285073530045832,0.007207936733677747,0.7823571692118786,1.2502767030995847,0.042388386666881696,COMPLETE
92,92,10.65,2025-02-10 09:20:52.773146,2025-02-10 09:20:55.518409,0 days 00:00:02.745263,0.33342556104087506,13.349579715234967,0.010662314747511588,0.9834873611567045,0.9163516551941828,0.0340547140649406,COMPLETE
93,93,11.700000000000001,2025-02-10 09:20:55.518918,2025-02-10 09:20:58.495417,0 days 00:00:02.976499,0.5543180137710048,7.816248200953009,0.012068980610148905,0.7196900905752243,1.4169290345750523,0.024990997307785784,COMPLETE
94,94,10.75,2025-02-10 09:20:58.495869,2025-02-10 09:21:00.631625,0 days 00:00:02.135756,0.2373244511718879,20.30263602533733,0.008114096849348532,0.4712398938161355,2.4495111625930805,0.052714224140730126,COMPLETE
95,95,10.55,2025-02-10 09:21:00.632115,2025-02-10 09:21:03.674307,0 days 00:00:03.042192,0.3968190223875552,5.898264162886835,0.013099185320255589,0.5420052957998456,1.6527537835595394,0.01638198117911373,COMPLETE
96,96,11.05,2025-02-10 09:21:03.674741,2025-02-10 09:21:06.140288,0 days 00:00:02.465547,0.4829635690978353,10.229383934909258,0.015208259170582432,0.3898002887661067,1.0827115714873539,0.028937518663350426,COMPLETE
97,97,10.450000000000001,2025-02-10 09:21:06.140722,2025-02-10 09:21:09.032081,0 days 00:00:02.891359,0.2944204306623523,3.2532277471448263,0.009388874468409107,0.8296382622399338,2.967909310868031,0.021501596442829993,COMPLETE
98,98,11.100000000000001,2025-02-10 09:21:09.032576,2025-02-10 09:21:11.450511,0 days 00:00:02.417935,0.5631364113133086,15.311549019654217,0.021350026077913562,0.605294345610402,2.1532112102235526,0.045976882996929196,COMPLETE
99,99,10.75,2025-02-10 09:21:11.451035,2025-02-10 09:21:13.812344,0 days 00:00:02.361309,0.8603919645581319,24.5986370628516,0.010076939022800557,0.7108772693448612,1.3606221573989252,0.01387785494070383,COMPLETE
100,100,10.450000000000001,2025-02-10 09:21:13.812769,2025-02-10 09:21:16.853343,0 days 00:00:03.040574,0.17548230492579242,6.237955236648038,0.00703176632793916,0.8723129328675389,0.7435393616688423,0.01833443851842846,COMPLETE
101,101,10.700000000000001,2025-02-10 09:21:16.853779,2025-02-10 09:21:19.885823,0 days 00:00:03.032044,0.8595010237403441,9.006168764314113,0.007981186941381231,0.7781865388831164,1.7736023340241363,0.013559112865064898,COMPLETE
102,102,10.9,2025-02-10 09:21:19.886218,2025-02-10 09:21:22.195192,0 days 00:00:02.308974,0.6370512885022565,12.904252945832873,0.006587701526501605,0.5163838438234487,2.8351940339764217,0.010469298825732451,COMPLETE
103,103,10.5,2025-02-10 09:21:22.195681,2025-02-10 09:21:24.796290,0 days 00:00:02.600609,0.7675358693229576,11.168674403746872,0.007583748240583193,0.6579905016067348,3.5487596088909115,0.034108866348721845,COMPLETE
104,104,11.0,2025-02-10 09:21:24.796789,2025-02-10 09:21:27.907257,0 days 00:00:03.110468,0.702459598180649,4.445648713740748,0.008791419530127227,0.9868035291099282,2.2640052861138926,0.011962878279983756,COMPLETE
105,105,11.05,2025-02-10 09:21:27.907690,2025-02-10 09:21:30.228537,0 days 00:00:02.320847,0.4424968788902994,19.640389718361487,0.006170782953707548,0.4259367640419164,0.5670620744282476,0.0199241609132194,COMPLETE
106,106,10.700000000000001,2025-02-10 09:21:30.228949,2025-02-10 09:21:33.337707,0 days 00:00:03.108758,0.34572695730680375,7.535038466362906,0.016959162630365034,0.8804875828264012,0.995492068178825,0.023684568055164723,COMPLETE
107,107,10.65,2025-02-10 09:21:33.338181,2025-02-10 09:21:35.784080,0 days 00:00:02.445899,0.5062146960331111,16.535925530654865,0.01119134909998444,0.5892357509184835,2.0168086359375996,0.027267859922487772,COMPLETE
108,108,10.950000000000001,2025-02-10 09:21:35.784605,2025-02-10 09:21:38.259445,0 days 00:00:02.474840,0.882293753920571,27.316299315089893,0.012712772404133264,0.6818447396483125,1.5115558562391425,0.0649830258880114,COMPLETE
109,109,10.950000000000001,2025-02-10 09:21:38.259958,2025-02-10 09:21:41.427485,0 days 00:00:03.167527,0.40784751693050436,5.345944739689185,0.007062921499292521,0.7669445370580574,1.157327736497184,0.05395309279375885,COMPLETE
110,110,10.9,2025-02-10 09:21:41.427963,2025-02-10 09:21:44.368613,0 days 00:00:02.940650,0.7130956889111391,3.712037359950285,0.008433644917334856,0.4692519745505457,2.430905178786664,0.036290268787892405,COMPLETE
111,111,11.350000000000001,2025-02-10 09:21:44.369109,2025-02-10 09:21:47.851414,0 days 00:00:03.482305,0.29100807628658265,3.3002855185395616,0.009457727024321691,0.868155083927432,3.0668748255187266,0.020451428268363516,COMPLETE
112,112,10.65,2025-02-10 09:21:47.851853,2025-02-10 09:21:50.413695,0 days 00:00:02.561842,0.21588355633150813,8.986322646404139,0.010080540089869711,0.7746863103966385,3.042218777238594,0.016645346357167978,COMPLETE
113,113,11.600000000000001,2025-02-10 09:21:50.414113,2025-02-10 09:21:53.422604,0 days 00:00:03.008491,0.31397909046288025,6.688998691592775,0.0110814924781855,0.5836238357779124,3.9875707549134884,0.022499759286083398,COMPLETE
114,114,11.700000000000001,2025-02-10 09:21:53.423065,2025-02-10 09:21:56.707369,0 days 00:00:03.284304,0.25713565353971096,2.6227515643700405,0.0057626883576746895,0.8887569371282414,2.703818918417353,0.03937251636818621,COMPLETE
115,115,10.75,2025-02-10 09:21:56.707807,2025-02-10 09:21:59.367272,0 days 00:00:02.659465,0.5459155144566308,11.874086682415209,0.007890797980186,0.6855112476818884,1.8362434510574637,0.030535067182985372,COMPLETE
116,116,10.55,2025-02-10 09:21:59.367716,2025-02-10 09:22:02.129442,0 days 00:00:02.761726,0.35902898989489634,4.58719804057731,0.009208280582277495,0.5176278216950194,1.504637085816427,0.013152678495781018,COMPLETE
117,117,10.700000000000001,2025-02-10 09:22:02.129852,2025-02-10 09:22:04.808632,0 days 00:00:02.678780,0.441893489896693,8.360062319060786,0.014682085303604566,0.8044791846879878,0.8181071371820724,0.0154183467451722,COMPLETE
118,118,11.05,2025-02-10 09:22:04.809027,2025-02-10 09:22:07.564603,0 days 00:00:02.755576,0.5979085166312476,14.927179344744198,0.005107651258924983,0.9951142383371112,3.4479503620598395,0.0451953806115329,COMPLETE
119,119,10.9,2025-02-10 09:22:07.565082,2025-02-10 09:22:10.075850,0 days 00:00:02.510768,0.38509861383087673,10.344646468001265,0.011889261453393977,0.3751559627984258,1.253253952850801,0.025422903574504854,COMPLETE
