,number,value,datetime_start,datetime_complete,duration,params_q_con,params_q_lag,params_q_sdot,params_q_u_yaw_rate,params_qt_pos_high,params_qt_s_high,state
48,48,25.097493171691895,2025-02-20 12:40:19.002122,2025-02-20 12:40:44.980907,0 days 00:00:25.978785,0.22236760059280164,6.974847076376475,0.01913198337471755,0.017685213439054485,0.020934128036893075,14.560863430225169,COMPLETE
49,49,25.65183115005493,2025-02-20 12:40:45.008591,2025-02-20 12:41:11.933309,0 days 00:00:26.924718,0.40637333677011916,5.646823518281047,0.0042756556027657615,0.0330451734777187,0.01023887353851485,8.407638255664832,COMPLETE
50,50,28.296738624572754,2025-02-20 12:41:11.957140,2025-02-20 12:41:41.328948,0 days 00:00:29.371808,0.13265785358407617,10.064880116258308,0.005565694229667786,0.011542203197174455,0.014348851113005889,2.599803107278068,COMPLETE
51,51,25.353180170059204,2025-02-20 12:41:41.349918,2025-02-20 12:42:07.635619,0 days 00:00:26.285701,0.229766139371343,5.035214681637491,0.007043687203630171,0.014850694162152726,0.012396834862142892,6.690964470185002,COMPLETE
52,52,26.203394651412964,2025-02-20 12:42:07.659328,2025-02-20 12:42:35.018376,0 days 00:00:27.359048,0.19361026952111107,5.868751534422718,0.0033452493858474367,0.024138474371157726,0.01008480776049548,6.0059546008845714,COMPLETE
53,53,25.196659803390503,2025-02-20 12:42:35.039835,2025-02-20 12:43:01.666889,0 days 00:00:26.627054,0.32302125786214586,5.397170609317402,0.005951297242268165,0.012682658860583035,0.016034167798671967,10.886908573649416,COMPLETE
54,54,27.346086502075195,2025-02-20 12:43:01.687884,2025-02-20 12:43:30.001391,0 days 00:00:28.313507,0.2553370900035181,5.006929122770918,0.00916586352076863,0.02360639511638201,0.021718348839130805,4.33492766963054,COMPLETE
55,55,25.714760065078735,2025-02-20 12:43:30.025041,2025-02-20 12:43:56.823063,0 days 00:00:26.798022,0.15128150260371712,6.166497391671688,0.004462459557984542,0.018142470650455923,0.01372739361182757,19.759365439817312,COMPLETE
56,56,35.0,2025-02-20 12:43:56.845032,2025-02-20 12:44:03.970106,0 days 00:00:07.125074,0.5888510762945723,7.042096309197589,0.007053788178115029,0.006426998708555173,0.030100992229375675,7.845816622193067,COMPLETE
57,57,25.59996008872986,2025-02-20 12:44:03.992714,2025-02-20 12:44:30.959770,0 days 00:00:26.967056,0.3673604282158348,5.4924254434538575,0.00544860361449318,0.009443056852726428,0.05388528341514135,5.7996753610535245,COMPLETE
58,58,35.0,2025-02-20 12:44:30.983052,2025-02-20 12:44:37.302468,0 days 00:00:06.319416,0.08914819677889094,16.096642697876902,0.003072951773237944,0.004252670941086177,0.019050244174637226,13.88698378537689,COMPLETE
59,59,35.04912996292114,2025-02-20 12:44:37.325615,2025-02-20 12:45:13.930772,0 days 00:00:36.605157,0.12263914421837431,6.18272098058454,0.0022038029920537143,0.012272938439164886,0.02633359916081425,1.8530146093836322,COMPLETE
60,60,26.403786182403564,2025-02-20 12:45:13.945218,2025-02-20 12:45:41.395770,0 days 00:00:27.450552,0.055828028007292446,12.87515002893929,0.003654471732591114,0.008492533081956143,0.012901042116017336,9.753357788138416,COMPLETE
61,61,35.0,2025-02-20 12:45:41.415889,2025-02-20 12:45:52.120413,0 days 00:00:10.704524,0.22631818179910457,6.747361513905095,0.01774968650060663,0.01653214426679056,0.022788102896291226,15.106027601793166,COMPLETE
62,62,25.755313873291016,2025-02-20 12:45:52.144189,2025-02-20 12:46:19.075871,0 days 00:00:26.931682,0.1641861691601654,5.429072208547498,0.007872494094734964,0.018744097967346617,0.01887219756978144,12.380297362615256,COMPLETE
63,63,35.0,2025-02-20 12:46:19.099074,2025-02-20 12:46:30.007950,0 days 00:00:10.908876,0.19763146605278004,5.9513781047143395,0.006412528612126056,0.014364680337673743,0.012804926914293269,7.610319773718397,COMPLETE
64,64,35.0,2025-02-20 12:46:30.031019,2025-02-20 12:46:31.366919,0 days 00:00:01.335900,0.2783489004264146,7.407546448312785,0.004999002784625655,0.010770512495519038,0.5401992482081631,15.82639370947929,COMPLETE
65,65,35.0,2025-02-20 12:46:31.391329,2025-02-20 12:46:37.567717,0 days 00:00:06.176388,0.44274200512627826,5.30237554290638,0.0027898574046188737,0.021148579058707474,0.018544404712048004,3.8488596793027723,COMPLETE
66,66,28.401289224624634,2025-02-20 12:46:37.592261,2025-02-20 12:47:12.604445,0 days 00:00:35.012184,0.13286556500378602,6.3570758268762395,0.01963252419377473,0.027602397574021213,8.093947411907578,5.6092684452944725,COMPLETE
67,67,25.057565212249756,2025-02-20 12:47:12.628437,2025-02-20 12:47:38.686368,0 days 00:00:26.057931,0.3340576516591973,5.8730516250752345,0.004144010947664985,0.016218238716637468,0.0101118130407746,10.754671087285875,COMPLETE
68,68,24.44810938835144,2025-02-20 12:47:38.709644,2025-02-20 12:48:04.322218,0 days 00:00:25.612574,0.7826049802089694,5.00264971675391,0.004489151935874886,0.007152651649699724,0.010428171289860462,8.979702675686172,COMPLETE
69,69,24.402515172958374,2025-02-20 12:48:04.344735,2025-02-20 12:48:30.189252,0 days 00:00:25.844517,0.7883217000077337,5.0967412136475385,0.005550225240707717,0.0072221991237973755,0.01371199353375125,7.989301178437869,COMPLETE
70,70,24.30786895751953,2025-02-20 12:48:30.214716,2025-02-20 12:48:55.938759,0 days 00:00:25.724043,0.7444336884046431,5.35117895994483,0.0037488717777277945,0.006947573089883451,7.530119009135429,8.901533672887082,COMPLETE
71,71,35.0,2025-02-20 12:48:55.953583,2025-02-20 12:48:58.905256,0 days 00:00:02.951673,0.8228096700317246,5.330435036621704,0.003963396350877948,0.006810353419344458,7.507084518588494,8.923777606337513,COMPLETE
72,72,21.704936027526855,2025-02-20 12:48:58.929686,2025-02-20 12:49:21.462270,0 days 00:00:22.532584,0.7722805513402937,5.745785777950614,0.005383195301444781,0.007613429562562929,5.32365424343735,5.3501554301770735,COMPLETE
73,73,25.996175527572632,2025-02-20 12:49:21.488386,2025-02-20 12:49:53.008972,0 days 00:00:31.520586,0.7820688106261088,5.9115389876207525,0.003468267154002881,0.007629612059947678,9.832449091292789,4.9477657413753136,COMPLETE
74,74,24.903289318084717,2025-02-20 12:49:53.033833,2025-02-20 12:50:19.028068,0 days 00:00:25.994235,0.7046612049143027,5.056785687756017,0.004447010376181679,0.004252716172849466,5.12543488479299,6.675774612914411,COMPLETE
75,75,24.343769788742065,2025-02-20 12:50:19.052350,2025-02-20 12:50:44.419437,0 days 00:00:25.367087,0.9993969077360088,5.709428630868789,0.003108915283739165,0.004753536468108516,6.8273309957529404,12.098601414500232,COMPLETE
76,76,24.550288438796997,2025-02-20 12:50:44.442879,2025-02-20 12:51:10.032912,0 days 00:00:25.590033,0.5731652171580942,5.768875068586291,0.002973240251692622,0.0097213735241709,6.015565089029063,12.019112230459966,COMPLETE
77,77,25.618632555007935,2025-02-20 12:51:10.055572,2025-02-20 12:51:36.827207,0 days 00:00:26.771635,0.5154086046275618,6.444377956178054,0.002617905832892791,0.004717619655893787,3.8716645132083336,18.36143929118765,COMPLETE
78,78,35.0,2025-02-20 12:51:36.850110,2025-02-20 12:51:47.684842,0 days 00:00:10.834732,0.8952052790858152,6.711909518489543,0.0024240606339332262,0.0032922523827319857,7.696755567328054,3.2465206189907434,COMPLETE
79,79,28.302571773529053,2025-02-20 12:51:47.707520,2025-02-20 12:52:17.585329,0 days 00:00:29.877809,0.9301076760063439,15.061118729145146,0.0036858158331179607,0.006189201094087642,5.2495518204556975,4.102681163198829,COMPLETE
80,80,25.94809865951538,2025-02-20 12:52:17.609780,2025-02-20 12:52:44.992243,0 days 00:00:27.382463,0.6622092747802665,5.646798061946702,0.005056925653920612,0.005250948348121268,7.162479438826328,5.715477206138832,COMPLETE
81,81,24.4461612701416,2025-02-20 12:52:45.015628,2025-02-20 12:53:10.313719,0 days 00:00:25.298091,0.7213971482748456,5.274384729664531,0.004430513972934867,0.007116471499273332,4.390025304385811,9.262822563734547,COMPLETE
82,82,24.357285022735596,2025-02-20 12:53:10.333860,2025-02-20 12:53:35.718038,0 days 00:00:25.384178,0.9832289699384112,6.192739442263638,0.0031689990565841415,0.008896334787099086,3.337119338303249,12.586978930962692,COMPLETE
83,83,24.664611101150513,2025-02-20 12:53:35.736995,2025-02-20 12:54:01.298063,0 days 00:00:25.561068,0.5314523760080597,6.199073790639227,0.0030018470130733395,0.011593812118984703,3.028154796901634,12.646715577310324,COMPLETE
84,84,24.66972517967224,2025-02-20 12:54:01.314915,2025-02-20 12:54:27.025758,0 days 00:00:25.710843,0.9771776692484977,5.675147343066646,0.0036375865941198553,0.009219096002145766,6.518175591567829,16.653806076553085,COMPLETE
85,85,35.0,2025-02-20 12:54:27.051692,2025-02-20 12:54:28.794549,0 days 00:00:01.742857,0.4093000689451775,5.391651080922398,0.002125541631607994,0.008624734139745998,8.480837019041978,7.758932422004961,COMPLETE
86,86,24.85814356803894,2025-02-20 12:54:28.818535,2025-02-20 12:54:54.796827,0 days 00:00:25.978292,0.6289534423815797,6.938516770436466,0.0033941735624643905,0.012645595307373943,3.5565000555705213,11.226299581443943,COMPLETE
87,87,25.305092573165894,2025-02-20 12:54:54.818742,2025-02-20 12:55:21.192833,0 days 00:00:26.374091,0.9973466321023826,6.502001618149495,0.004052873280132472,0.005337486891784382,5.281472416930273,6.5539928558750615,COMPLETE
88,88,24.602813243865967,2025-02-20 12:55:21.216119,2025-02-20 12:55:46.727549,0 days 00:00:25.511430,0.5589456769962302,6.054889199529013,0.006294015493384881,0.009744751593726378,9.843355053673308,13.113533370104758,COMPLETE
89,89,35.0,2025-02-20 12:55:46.753609,2025-02-20 12:55:52.861032,0 days 00:00:06.107423,0.4792173291559561,7.84369651696963,0.005302446731898385,0.007839451725518686,6.7366502645168795,4.779717776419074,COMPLETE
90,90,24.294611930847168,2025-02-20 12:55:52.885615,2025-02-20 12:56:22.732893,0 days 00:00:29.847278,0.7713028309942539,5.281892450354018,0.002811540923728512,0.010927992875281076,2.4548868314854677,10.257695804871766,COMPLETE
91,91,24.418168783187866,2025-02-20 12:56:22.755427,2025-02-20 12:56:48.068733,0 days 00:00:25.313306,0.8189250868408461,5.285349918181096,0.002809656660148085,0.011853577209189059,4.246596924339757,9.712989515662352,COMPLETE
92,92,25.100223541259766,2025-02-20 12:56:48.093364,2025-02-20 12:57:14.380878,0 days 00:00:26.287514,0.6545622216194494,5.533794684935378,0.002412628206982381,0.006439149920777517,2.3546401799129657,16.80865477502394,COMPLETE
93,93,35.0,2025-02-20 12:57:14.402160,2025-02-20 12:57:16.127428,0 days 00:00:01.725268,0.7867906932694434,5.8879368258100016,0.003135627273961341,0.014119844243626584,5.3124253854677335,7.296932602637582,COMPLETE
94,94,35.0,2025-02-20 12:57:16.153341,2025-02-20 12:57:17.808031,0 days 00:00:01.654690,0.41976350701702586,5.226997220834841,0.0019059388115630269,0.010521969058234831,7.700385452108174,10.659005487610699,COMPLETE
95,95,26.598766803741455,2025-02-20 12:57:17.833213,2025-02-20 12:57:45.563769,0 days 00:00:27.730556,0.49599029138364364,6.35108359651732,0.003854681341220073,0.022629915695472142,5.985545370921963,5.729004204039016,COMPLETE
96,96,24.84811544418335,2025-02-20 12:57:45.589430,2025-02-20 12:58:11.488244,0 days 00:00:25.898814,0.6541681109692308,5.879220202534596,0.005700416181743741,0.008499435417159782,3.5077567369572735,13.334803920943651,COMPLETE
97,97,24.873806953430176,2025-02-20 12:58:11.512104,2025-02-20 12:58:37.634558,0 days 00:00:26.122454,0.3751916924506509,5.592948269965649,0.003334785494041629,0.013405310797220895,2.653438922374434,8.02876004220647,COMPLETE
98,98,24.516542673110962,2025-02-20 12:58:37.657840,2025-02-20 12:59:03.557777,0 days 00:00:25.899937,0.8076922047915822,7.047457988500565,0.004786515398850271,0.01663991751852399,8.663826281129733,19.487712257550356,COMPLETE
99,99,25.915669918060303,2025-02-20 12:59:03.581285,2025-02-20 12:59:30.438728,0 days 00:00:26.857443,0.3163050527869514,6.161272174136613,0.00272123633797879,0.019939202182194637,4.454688918871524,6.491989817608489,COMPLETE
